Loan_ID,Gender,Marital_Status,Dependents,Education,Employment_Status,Job_Tenure,Industry,Applicant_Annual_Income,CoApplicant_Annual_Income,Other_Income,Monthly_Debt_Obligations,Credit_Tier,Credit_Score,Bankruptcy_History,Late_Payments_2yr,Credit_Utilization_Pct,Loan_Type,Loan_Purpose,Loan_Amount_K,Loan_Term_Months,Down_Payment_Pct,Property_Area,Collateral,Loan_Status
NV0001526,Male,Single,0,Bachelor's Degree,Part-time Employee,5-10 years,Technology,41897,0,0,0,Very Good (740-799),770,Discharged 7+ years ago,2,20,HELOC,Medical,75,360,10.0,Suburban,None (Unsecured),Approved
NV0001527,Male,Divorced,2,Bachelor's Degree,Government/Military,6-12 months,Finance,103439,0,0,3000,Good (670-739),705,None,0,65,HELOC,Investment Property,500,360,25.0,Urban,Real Estate,Approved
NV0001528,Male,Married,0,Bachelor's Degree,Full-time Employee,10+ years,Manufacturing,98879,28000,0,800,Good (670-739),705,None,1,45,Auto Loan,Vacation Home,50,480,30.0,Rural,Real Estate,Approved
NV0001529,Female,Divorced,1,Bachelor's Degree,Unemployed,2-5 years,Legal,44517,0,8000,800,Very Good (740-799),770,None,0,20,Business Loan,Major Purchase,75,360,20.0,Urban,Real Estate,Approved
NV0001530,Male,Married,0,Associate Degree,Retired,5-10 years,Manufacturing,25528,42000,5000,1500,Exceptional (800-850),825,Discharged 7+ years ago,2,65,Home Purchase,Major Purchase,300,360,10.0,Rural,None (Unsecured),Approved
NV0001531,Male,Single,1,High School,Full-time Employee,10+ years,Manufacturing,19320,0,8000,1500,Very Good (740-799),770,None,3,20,Home Refinance,Debt Consolidation,40,360,20.0,Urban,Investment Portfolio,Rejected
NV0001532,Female,Married,0,High School,Retired,6-12 months,Technology,77236,28000,0,200,Exceptional (800-850),825,None,1,5,Personal Loan,Debt Consolidation,150,240,3.5,Rural,Real Estate,Approved
NV0001533,Female,Married,2,Associate Degree,Full-time Employee,10+ years,Legal,34246,28000,5000,5000,Fair (580-669),625,None,0,85,Home Purchase,Home Improvement,200,360,20.0,Urban,Real Estate,Rejected
NV0001534,Male,Single,2,Bachelor's Degree,Government/Military,6-12 months,Education,18307,0,5000,7500,Exceptional (800-850),825,None,2,65,Home Purchase,Investment Property,40,360,20.0,Suburban,Business Assets,Rejected
NV0001535,Male,Single,0,Master's Degree,Full-time Employee,2-5 years,Healthcare,54039,0,0,1000,Good (670-739),705,None,2,20,Debt Consolidation,Major Purchase,25,360,25.0,Suburban,Business Assets,Approved
NV0001536,Male,Single,0,Bachelor's Degree,Part-time Employee,10+ years,Technology,298016,0,12000,1000,Very Good (740-799),770,Discharged 2-7 years ago,1,45,Home Refinance,Primary Residence,75,360,5.0,Rural,Real Estate,Approved
NV0001537,Male,Single,0,Master's Degree,Independent Contractor,10+ years,Finance,80655,0,5000,1000,Very Good (740-799),770,None,0,45,Auto Loan,Vacation Home,40,360,20.0,Urban,Real Estate,Approved
NV0001538,Female,Married,3,Bachelor's Degree,Freelancer,2-5 years,Finance,132243,28000,12000,800,Good (670-739),705,None,2,5,Personal Loan,Home Improvement,30,360,20.0,Urban,Business Assets,Approved
NV0001539,Male,Married,1,Bachelor's Degree,Full-time Employee,5-10 years,Retail,32213,15000,5000,5000,Good (670-739),705,Discharged 2-7 years ago,0,5,Home Refinance,Investment Property,600,360,5.0,Suburban,Vehicle,Rejected
NV0001540,Male,Single,1,Bachelor's Degree,Self-Employed,5-10 years,Technology,25396,0,5000,200,Very Good (740-799),770,None,0,20,Business Loan,Primary Residence,75,360,20.0,Urban,None (Unsecured),Approved
NV0001541,Female,Single,0,Associate Degree,Full-time Employee,10+ years,Government,17841,0,8000,0,Good (670-739),705,None,0,65,Home Purchase,Investment Property,250,360,30.0,Urban,Vehicle,Approved
NV0001542,Male,Domestic Partnership,2,High School,Full-time Employee,6-12 months,Technology,198093,42000,0,4000,Good (670-739),705,Discharged 2-7 years ago,0,5,Personal Loan,Primary Residence,25,360,25.0,Semiurban,Investment Portfolio,Approved
NV0001543,Female,Single,3,Bachelor's Degree,Full-time Employee,5-10 years,Education,42359,0,5000,200,Very Good (740-799),770,None,1,45,Home Purchase,Business Capital,500,180,20.0,Urban,Vehicle,Rejected
NV0001544,Male,Married,2,No Formal Education,Part-time Employee,2-5 years,Manufacturing,55972,0,0,2000,Good (670-739),705,None,1,5,Auto Loan,Medical,200,120,0.0,Urban,None (Unsecured),Rejected
NV0001545,Prefer not to say,Domestic Partnership,2,High School,Full-time Employee,2-5 years,Technology,54389,58000,3000,200,Good (670-739),705,None,0,20,Home Purchase,Investment Property,200,360,25.0,Semiurban,Real Estate,Approved
NV0001546,Male,Single,0,High School,Full-time Employee,2-5 years,Government,103959,0,5000,5000,Exceptional (800-850),825,None,1,45,Home Purchase,Investment Property,40,120,20.0,Semiurban,Real Estate,Rejected
NV0001547,Female,Single,0,Master's Degree,Full-time Employee,2-5 years,Other,42963,0,3000,2500,Good (670-739),705,None,3,45,Auto Loan,Business Capital,75,360,10.0,Urban,Real Estate,Rejected
NV0001548,Female,Married,0,Associate Degree,Full-time Employee,10+ years,Government,63418,58000,5000,4000,Exceptional (800-850),825,None,0,5,Home Purchase,Medical,100,360,5.0,Semiurban,None (Unsecured),Approved
NV0001549,Male,Married,0,Master's Degree,Part-time Employee,2-5 years,Finance,378855,42000,0,5000,Exceptional (800-850),825,None,0,20,Auto Loan,Major Purchase,200,360,3.5,Semiurban,Vehicle,Approved
NV0001550,Female,Married,0,Bachelor's Degree,Unemployed,10+ years,Education,49708,58000,0,0,Good (670-739),705,None,0,20,Personal Loan,Home Improvement,250,60,0.0,Rural,Real Estate,Rejected
NV0001551,Non-binary,Domestic Partnership,0,Doctoral Degree,Full-time Employee,1-2 years,Manufacturing,59865,58000,0,800,Poor (500-579),540,None,0,5,Home Purchase,Investment Property,15,84,20.0,Urban,Vehicle,Approved
NV0001552,Female,Single,1,Bachelor's Degree,Retired,5-10 years,Government,66804,0,0,1500,Poor (500-579),540,None,0,5,HELOC,Investment Property,400,120,5.0,Rural,Real Estate,Rejected
NV0001553,Female,Married,3,Bachelor's Degree,Business Owner,5-10 years,Education,131237,28000,3000,2500,Exceptional (800-850),825,None,0,45,Debt Consolidation,Home Improvement,500,120,0.0,Semiurban,Real Estate,Approved
NV0001554,Female,Married,1,Bachelor's Degree,Independent Contractor,5-10 years,Other,40447,15000,0,200,Very Good (740-799),770,Discharged 7+ years ago,0,20,Auto Loan,Home Improvement,100,480,10.0,Semiurban,Real Estate,Approved
NV0001555,Male,Single,2,Bachelor's Degree,Independent Contractor,5-10 years,Legal,29910,0,0,4000,Good (670-739),705,None,4,5,Auto Loan,Debt Consolidation,25,240,20.0,Urban,Investment Portfolio,Rejected
NV0001556,Male,Married,2,Bachelor's Degree,Freelancer,2-5 years,Legal,97371,80000,0,200,Exceptional (800-850),825,None,1,20,Home Purchase,Debt Consolidation,250,240,3.5,Urban,Investment Portfolio,Approved
NV0001557,Female,Single,0,Associate Degree,Full-time Employee,10+ years,Legal,50269,0,0,3500,Fair (580-669),625,None,0,65,Personal Loan,Major Purchase,75,84,0.0,Suburban,Business Assets,Rejected
NV0001558,Male,Married,2,Bachelor's Degree,Self-Employed,10+ years,Other,158742,0,3000,1000,Fair (580-669),625,None,0,5,Home Purchase,Home Improvement,250,360,5.0,Urban,None (Unsecured),Approved
NV0001559,Female,Single,0,Bachelor's Degree,Independent Contractor,6-12 months,Manufacturing,76980,0,3000,1000,Poor (500-579),540,None,0,45,Debt Consolidation,Medical,250,360,20.0,Rural,Vehicle,Approved
NV0001560,Female,Married,2,Master's Degree,Self-Employed,10+ years,Healthcare,63333,42000,0,500,Exceptional (800-850),825,Discharged 7+ years ago,0,5,Debt Consolidation,Vacation Home,15,180,0.0,Suburban,Investment Portfolio,Approved
NV0001561,Male,Married,0,Master's Degree,Government/Military,2-5 years,Healthcare,26630,15000,5000,0,Very Good (740-799),770,None,0,5,Business Loan,Major Purchase,100,360,20.0,Semiurban,Real Estate,Approved
NV0001562,Male,Domestic Partnership,4,Bachelor's Degree,Full-time Employee,1-2 years,Education,97357,58000,0,500,Fair (580-669),625,None,0,5,Personal Loan,Primary Residence,75,360,3.5,Semiurban,Real Estate,Approved
NV0001563,Female,Single,0,High School,Independent Contractor,10+ years,Legal,83654,0,3000,800,Good (670-739),705,None,0,20,Home Refinance,Business Capital,500,180,5.0,Urban,Real Estate,Manual Review
NV0001564,Male,Married,0,Master's Degree,Self-Employed,2-5 years,Finance,81610,80000,0,800,Poor (500-579),540,None,0,45,HELOC,Home Improvement,30,360,10.0,Suburban,Vehicle,Approved
NV0001565,Female,Married,3,Bachelor's Degree,Full-time Employee,5-10 years,Manufacturing,40908,0,12000,2000,Exceptional (800-850),825,None,0,20,Auto Loan,Debt Consolidation,25,360,3.5,Rural,Real Estate,Approved
NV0001566,Male,Married,0,Master's Degree,Full-time Employee,1-2 years,Healthcare,220677,80000,0,500,Good (670-739),705,None,2,45,HELOC,Business Capital,300,240,3.5,Rural,Real Estate,Approved
NV0001567,Female,Married,2,Master's Degree,Independent Contractor,<6 months,Technology,42638,58000,5000,500,Good (670-739),705,None,0,20,Auto Loan,Investment Property,20,360,10.0,Semiurban,Investment Portfolio,Approved
NV0001568,Male,Married,2,High School,Government/Military,2-5 years,Retail,29484,0,0,4000,Exceptional (800-850),825,None,0,5,Home Purchase,Home Improvement,150,120,10.0,Suburban,Real Estate,Rejected
NV0001569,Female,Married,2,Master's Degree,Part-time Employee,6-12 months,Construction,260679,28000,0,2000,Good (670-739),705,None,0,20,Personal Loan,Home Improvement,30,360,20.0,Rural,Vehicle,Approved
NV0001570,Male,Domestic Partnership,4,High School,Freelancer,5-10 years,Other,104042,42000,0,0,Good (670-739),705,None,4,45,Home Purchase,Debt Consolidation,75,360,0.0,Urban,Vehicle,Manual Review
NV0001571,Female,Married,4,Bachelor's Degree,Full-time Employee,1-2 years,Other,51555,80000,0,2500,Exceptional (800-850),825,None,2,65,Personal Loan,Debt Consolidation,100,360,25.0,Semiurban,Real Estate,Approved
NV0001572,Male,Married,0,Bachelor's Degree,Full-time Employee,2-5 years,Healthcare,206825,15000,5000,7500,Very Good (740-799),770,None,0,65,Home Purchase,Vacation Home,50,360,25.0,Semiurban,Real Estate,Approved
NV0001573,Female,Domestic Partnership,2,High School,Full-time Employee,6-12 months,Other,23583,0,0,5000,Good (670-739),705,None,3,20,Personal Loan,Major Purchase,600,180,20.0,Urban,Real Estate,Rejected
NV0001574,Female,Widowed,2,Master's Degree,Full-time Employee,1-2 years,Legal,23629,0,3000,3000,Good (670-739),705,None,0,45,Home Purchase,Debt Consolidation,20,120,10.0,Suburban,Real Estate,Rejected
NV0001575,Male,Divorced,2,High School,Full-time Employee,5-10 years,Construction,83811,0,3000,1500,Fair (580-669),625,None,4,5,HELOC,Debt Consolidation,50,360,25.0,Urban,Investment Portfolio,Manual Review
NV0001576,Male,Married,0,High School,Full-time Employee,1-2 years,Finance,33684,80000,0,200,Very Good (740-799),770,None,0,45,Debt Consolidation,Debt Consolidation,50,180,5.0,Semiurban,Business Assets,Approved
NV0001577,Male,Single,2,Bachelor's Degree,Business Owner,5-10 years,Technology,161536,0,0,1500,Very Good (740-799),770,None,0,85,Debt Consolidation,Business Capital,100,84,3.5,Urban,Real Estate,Approved
NV0001578,Female,Married,4,Bachelor's Degree,Business Owner,10+ years,Education,120902,28000,8000,2000,No History,300,None,1,5,Home Purchase,Major Purchase,50,360,0.0,Urban,Real Estate,Rejected
NV0001579,Female,Married,3,Master's Degree,Full-time Employee,5-10 years,Construction,44907,80000,0,200,Poor (500-579),540,None,0,20,Personal Loan,Investment Property,15,180,30.0,Semiurban,Business Assets,Approved
NV0001580,Male,Married,1,Bachelor's Degree,Full-time Employee,5-10 years,Finance,163173,58000,0,200,Exceptional (800-850),825,None,1,45,Home Purchase,Home Improvement,500,240,10.0,Suburban,Real Estate,Approved
NV0001581,Male,Married,0,Bachelor's Degree,Full-time Employee,6-12 months,Other,18854,80000,3000,500,Fair (580-669),625,Discharged under 2 years,0,45,Education Loan,Home Improvement,50,180,25.0,Semiurban,Real Estate,Manual Review
NV0001582,Male,Domestic Partnership,0,Bachelor's Degree,Self-Employed,1-2 years,Healthcare,59834,58000,0,1500,Exceptional (800-850),825,Discharged 2-7 years ago,1,5,Home Refinance,Debt Consolidation,40,120,5.0,Urban,Vehicle,Approved
NV0001583,Female,Married,2,High School,Full-time Employee,10+ years,Government,208330,15000,0,500,Exceptional (800-850),825,None,0,85,Home Purchase,Medical,50,360,25.0,Rural,Investment Portfolio,Approved
NV0001584,Male,Domestic Partnership,2,High School,Full-time Employee,5-10 years,Education,132418,58000,0,1000,Very Good (740-799),770,None,0,45,Debt Consolidation,Medical,25,60,25.0,Urban,Vehicle,Approved
NV0001585,Prefer not to say,Married,1,Bachelor's Degree,Retired,5-10 years,Manufacturing,50654,0,12000,3500,Very Good (740-799),770,None,3,5,Home Purchase,Major Purchase,20,480,30.0,Urban,Investment Portfolio,Rejected
NV0001586,Male,Married,0,Bachelor's Degree,Freelancer,5-10 years,Retail,33159,58000,0,500,Fair (580-669),625,None,2,5,Debt Consolidation,Vacation Home,20,240,20.0,Urban,Real Estate,Approved
NV0001587,Female,Married,1,Bachelor's Degree,Full-time Employee,2-5 years,Healthcare,32807,42000,12000,5000,Fair (580-669),625,None,4,45,Home Purchase,Debt Consolidation,25,360,25.0,Urban,Vehicle,Rejected
NV0001588,Male,Married,1,Master's Degree,Full-time Employee,<6 months,Other,61383,80000,0,800,No History,300,Discharged 2-7 years ago,1,5,Home Purchase,Business Capital,25,360,30.0,Semiurban,Real Estate,Rejected
NV0001589,Male,Single,3,Bachelor's Degree,Full-time Employee,5-10 years,Healthcare,83518,0,0,0,Fair (580-669),625,None,1,5,Home Refinance,Major Purchase,50,180,10.0,Semiurban,Business Assets,Approved
NV0001590,Female,Single,2,High School,Freelancer,5-10 years,Legal,16884,0,8000,0,Very Good (740-799),770,None,0,20,Debt Consolidation,Major Purchase,100,360,10.0,Urban,None (Unsecured),Approved
NV0001591,Female,Divorced,0,Associate Degree,Self-Employed,2-5 years,Other,53896,0,0,500,Fair (580-669),625,None,0,45,Debt Consolidation,Business Capital,100,360,20.0,Rural,Real Estate,Approved
NV0001592,Prefer not to say,Single,1,Master's Degree,Full-time Employee,10+ years,Healthcare,134819,0,0,200,No History,300,None,0,45,Home Refinance,Vacation Home,10,180,10.0,Urban,Real Estate,Rejected
NV0001593,Male,Married,0,Master's Degree,Business Owner,2-5 years,Construction,55810,58000,0,3000,Fair (580-669),625,None,0,20,Home Purchase,Major Purchase,400,480,20.0,Suburban,Real Estate,Approved
NV0001594,Male,Married,4,Master's Degree,Full-time Employee,2-5 years,Construction,33537,58000,12000,2000,Fair (580-669),625,None,2,45,Home Purchase,Business Capital,250,60,0.0,Semiurban,Real Estate,Rejected
NV0001595,Female,Married,0,High School,Full-time Employee,10+ years,Technology,211159,80000,0,3500,Poor (500-579),540,None,0,85,Education Loan,Home Improvement,600,180,20.0,Urban,Real Estate,Approved
NV0001596,Female,Married,1,No Formal Education,Full-time Employee,5-10 years,Technology,43174,42000,5000,1000,Exceptional (800-850),825,None,3,20,HELOC,Vacation Home,40,360,3.5,Suburban,Vehicle,Approved
NV0001597,Male,Single,0,Associate Degree,Part-time Employee,2-5 years,Education,129562,0,0,800,Fair (580-669),625,None,0,45,Auto Loan,Vacation Home,150,180,5.0,Urban,None (Unsecured),Approved
NV0001598,Male,Married,2,High School,Full-time Employee,6-12 months,Healthcare,29483,0,0,200,Fair (580-669),625,None,1,65,Home Purchase,Primary Residence,25,360,5.0,Semiurban,Real Estate,Approved
NV0001599,Male,Married,2,No Formal Education,Full-time Employee,1-2 years,Technology,48691,15000,0,1000,Very Poor (300-499),420,Active/Pending,0,45,Home Refinance,Vacation Home,250,360,25.0,Urban,Real Estate,Rejected
NV0001600,Female,Married,2,Associate Degree,Full-time Employee,5-10 years,Legal,66009,42000,8000,1500,Very Good (740-799),770,None,0,45,Home Purchase,Vacation Home,25,480,5.0,Rural,Real Estate,Approved
NV0001601,Male,Single,0,Bachelor's Degree,Full-time Employee,2-5 years,Finance,59867,0,5000,500,Good (670-739),705,None,3,5,Auto Loan,Business Capital,40,360,25.0,Semiurban,Real Estate,Approved
NV0001602,Male,Married,0,High School,Freelancer,10+ years,Technology,69252,28000,3000,5000,Good (670-739),705,None,0,20,Debt Consolidation,Investment Property,75,480,20.0,Urban,Real Estate,Rejected
NV0001603,Male,Single,0,Bachelor's Degree,Full-time Employee,10+ years,Healthcare,31947,0,0,1500,Very Good (740-799),770,None,0,20,Home Refinance,Home Improvement,100,360,20.0,Urban,Business Assets,Manual Review
NV0001604,Male,Single,2,Master's Degree,Full-time Employee,5-10 years,Construction,62480,0,0,3000,Good (670-739),705,None,0,45,Home Refinance,Debt Consolidation,75,180,5.0,Rural,Real Estate,Rejected
NV0001605,Male,Single,0,Bachelor's Degree,Independent Contractor,2-5 years,Retail,63895,0,3000,1500,Very Good (740-799),770,None,0,85,Home Purchase,Business Capital,20,360,5.0,Urban,None (Unsecured),Approved
NV0001606,Male,Single,1,Bachelor's Degree,Freelancer,5-10 years,Government,33795,0,3000,500,Very Good (740-799),770,None,0,5,Personal Loan,Primary Residence,50,360,20.0,Urban,Vehicle,Approved
NV0001607,Male,Domestic Partnership,3,Associate Degree,Freelancer,2-5 years,Manufacturing,299138,28000,3000,2000,Good (670-739),705,None,1,5,Business Loan,Vacation Home,400,360,0.0,Semiurban,Vehicle,Approved
NV0001608,Female,Single,3,Bachelor's Degree,Part-time Employee,1-2 years,Technology,150175,0,0,200,Good (670-739),705,None,0,5,Home Purchase,Investment Property,300,360,20.0,Suburban,Real Estate,Approved
NV0001609,Male,Divorced,1,Bachelor's Degree,Full-time Employee,<6 months,Manufacturing,167115,0,12000,1000,Good (670-739),705,None,0,45,Debt Consolidation,Investment Property,100,360,30.0,Urban,Investment Portfolio,Approved
NV0001610,Male,Divorced,1,Associate Degree,Business Owner,2-5 years,Government,81001,0,0,500,Good (670-739),705,Discharged 7+ years ago,0,5,Auto Loan,Business Capital,100,360,3.5,Urban,Vehicle,Approved
NV0001611,Female,Married,0,Associate Degree,Independent Contractor,10+ years,Education,32437,58000,0,0,Very Good (740-799),770,Discharged 7+ years ago,2,45,Auto Loan,Major Purchase,20,480,20.0,Suburban,Real Estate,Approved
NV0001612,Female,Single,2,High School,Full-time Employee,1-2 years,Construction,67906,0,8000,800,Exceptional (800-850),825,Discharged under 2 years,2,20,Business Loan,Debt Consolidation,25,360,30.0,Urban,Real Estate,Manual Review
NV0001613,Male,Married,2,Master's Degree,Retired,1-2 years,Construction,119456,42000,3000,500,Exceptional (800-850),825,None,0,20,HELOC,Debt Consolidation,30,180,25.0,Rural,None (Unsecured),Approved
NV0001614,Male,Married,0,Bachelor's Degree,Full-time Employee,10+ years,Government,18089,15000,0,0,Exceptional (800-850),825,Discharged under 2 years,0,5,Debt Consolidation,Medical,75,360,25.0,Suburban,Real Estate,Approved
NV0001615,Male,Married,1,Associate Degree,Unemployed,<6 months,Healthcare,63121,15000,5000,3000,Good (670-739),705,None,0,65,Personal Loan,Home Improvement,150,240,25.0,Suburban,Vehicle,Manual Review
NV0001616,Female,Single,2,Bachelor's Degree,Government/Military,5-10 years,Manufacturing,48626,0,0,800,Fair (580-669),625,None,2,20,HELOC,Medical,50,360,10.0,Urban,Real Estate,Approved
NV0001617,Prefer not to say,Married,3,Bachelor's Degree,Independent Contractor,2-5 years,Manufacturing,29978,0,0,500,Exceptional (800-850),825,None,1,85,Auto Loan,Major Purchase,20,84,25.0,Urban,Real Estate,Approved
NV0001618,Female,Domestic Partnership,0,Master's Degree,Retired,<6 months,Government,48975,80000,3000,1000,Exceptional (800-850),825,None,3,20,Home Purchase,Vacation Home,50,240,30.0,Urban,Real Estate,Approved
NV0001619,Female,Married,1,No Formal Education,Business Owner,10+ years,Manufacturing,285147,0,0,2000,Fair (580-669),625,None,0,5,Auto Loan,Investment Property,25,120,20.0,Suburban,Real Estate,Approved
NV0001620,Female,Single,0,Bachelor's Degree,Full-time Employee,6-12 months,Healthcare,93693,0,0,0,Very Good (740-799),770,None,0,5,Auto Loan,Primary Residence,200,84,10.0,Suburban,Investment Portfolio,Approved
NV0001621,Male,Married,0,Master's Degree,Part-time Employee,2-5 years,Construction,42471,42000,0,1000,Very Poor (300-499),420,None,0,85,Debt Consolidation,Home Improvement,25,360,10.0,Urban,Vehicle,Rejected
NV0001622,Male,Single,3,Bachelor's Degree,Full-time Employee,1-2 years,Education,81130,0,0,800,Fair (580-669),625,None,0,45,Home Purchase,Business Capital,75,360,10.0,Rural,Business Assets,Approved
NV0001623,Female,Single,2,High School,Full-time Employee,6-12 months,Legal,44714,0,0,3500,Very Good (740-799),770,None,0,5,Auto Loan,Vacation Home,150,360,5.0,Suburban,Investment Portfolio,Rejected
NV0001624,Non-binary,Domestic Partnership,2,Bachelor's Degree,Business Owner,<6 months,Construction,81617,28000,8000,1000,Very Good (740-799),770,None,0,45,Home Purchase,Major Purchase,25,360,20.0,Urban,Real Estate,Approved
NV0001625,Male,Single,0,Bachelor's Degree,Full-time Employee,6-12 months,Finance,172431,0,0,0,Good (670-739),705,None,1,20,Auto Loan,Debt Consolidation,15,240,20.0,Urban,Vehicle,Approved
NV0001626,Female,Single,3,Bachelor's Degree,Full-time Employee,6-12 months,Finance,60122,0,0,500,Exceptional (800-850),825,None,0,20,Home Refinance,Major Purchase,75,360,20.0,Urban,Investment Portfolio,Approved
NV0001627,Male,Single,1,Master's Degree,Self-Employed,5-10 years,Construction,103266,0,3000,1500,Exceptional (800-850),825,Discharged under 2 years,2,5,HELOC,Vacation Home,15,360,0.0,Semiurban,Investment Portfolio,Rejected
NV0001628,Male,Domestic Partnership,0,Bachelor's Degree,Government/Military,2-5 years,Healthcare,48060,42000,5000,0,Exceptional (800-850),825,None,0,65,Home Purchase,Major Purchase,100,360,20.0,Suburban,Investment Portfolio,Approved
NV0001629,Male,Married,1,Master's Degree,Full-time Employee,2-5 years,Legal,67385,0,3000,3500,Fair (580-669),625,None,3,5,Personal Loan,Debt Consolidation,200,360,3.5,Suburban,Investment Portfolio,Rejected
NV0001630,Male,Married,0,Master's Degree,Full-time Employee,2-5 years,Education,78538,28000,0,0,Good (670-739),705,None,4,20,Personal Loan,Vacation Home,40,120,3.5,Urban,Real Estate,Manual Review
NV0001631,Female,Married,2,Bachelor's Degree,Full-time Employee,10+ years,Manufacturing,127226,15000,0,0,Exceptional (800-850),825,None,3,20,Personal Loan,Primary Residence,75,360,20.0,Urban,Investment Portfolio,Approved
NV0001632,Male,Single,1,Bachelor's Degree,Independent Contractor,10+ years,Finance,77562,0,5000,0,Good (670-739),705,None,1,5,HELOC,Medical,400,360,10.0,Semiurban,Real Estate,Approved
NV0001633,Female,Married,0,Bachelor's Degree,Full-time Employee,5-10 years,Finance,264727,42000,0,1500,Very Good (740-799),770,None,2,20,Debt Consolidation,Home Improvement,50,360,0.0,Rural,Vehicle,Approved
NV0001634,Female,Married,0,No Formal Education,Independent Contractor,10+ years,Finance,129470,58000,0,800,Good (670-739),705,Active/Pending,0,5,Personal Loan,Major Purchase,1000,360,10.0,Rural,Real Estate,Rejected
NV0001635,Non-binary,Single,0,Bachelor's Degree,Full-time Employee,2-5 years,Other,106473,0,3000,0,Very Good (740-799),770,None,0,20,Personal Loan,Debt Consolidation,20,240,20.0,Semiurban,Business Assets,Approved
NV0001636,Male,Married,0,High School,Full-time Employee,2-5 years,Healthcare,118671,58000,0,3000,Good (670-739),705,None,1,65,Home Purchase,Primary Residence,150,360,20.0,Semiurban,Vehicle,Approved
NV0001637,Male,Divorced,1,Bachelor's Degree,Retired,5-10 years,Construction,44827,0,12000,200,Very Poor (300-499),420,None,1,20,Auto Loan,Investment Property,100,240,10.0,Urban,Investment Portfolio,Rejected
NV0001638,Male,Single,3,Bachelor's Degree,Full-time Employee,5-10 years,Legal,49006,0,5000,500,Exceptional (800-850),825,None,4,20,Personal Loan,Primary Residence,300,120,5.0,Semiurban,Business Assets,Rejected
NV0001639,Prefer not to say,Single,0,High School,Part-time Employee,2-5 years,Construction,67450,0,3000,200,Very Good (740-799),770,None,0,20,Home Purchase,Primary Residence,15,360,20.0,Suburban,None (Unsecured),Approved
NV0001640,Non-binary,Single,0,High School,Full-time Employee,2-5 years,Other,55822,0,5000,4000,Very Good (740-799),770,None,0,20,Home Purchase,Primary Residence,30,360,25.0,Urban,Investment Portfolio,Rejected
NV0001641,Male,Single,1,Bachelor's Degree,Part-time Employee,10+ years,Finance,117947,0,0,2000,Very Good (740-799),770,None,1,45,Home Purchase,Business Capital,20,360,20.0,Semiurban,Real Estate,Approved
NV0001642,Female,Divorced,2,Bachelor's Degree,Self-Employed,10+ years,Government,17813,0,5000,2000,Very Good (740-799),770,None,4,5,Home Purchase,Debt Consolidation,500,360,25.0,Urban,None (Unsecured),Rejected
NV0001643,Male,Married,0,Bachelor's Degree,Full-time Employee,2-5 years,Other,31167,0,3000,0,Fair (580-669),625,None,0,65,Home Purchase,Business Capital,50,360,20.0,Semiurban,Investment Portfolio,Approved
NV0001644,Female,Married,0,Associate Degree,Full-time Employee,5-10 years,Healthcare,157145,28000,0,1000,Poor (500-579),540,None,0,45,Auto Loan,Investment Property,400,60,20.0,Semiurban,Investment Portfolio,Rejected
NV0001645,Male,Married,1,High School,Full-time Employee,1-2 years,Education,18729,28000,8000,1000,Very Good (740-799),770,None,0,45,HELOC,Home Improvement,30,240,25.0,Semiurban,None (Unsecured),Approved
NV0001646,Female,Single,0,Bachelor's Degree,Independent Contractor,6-12 months,Manufacturing,32825,0,5000,500,Good (670-739),705,None,0,5,Personal Loan,Primary Residence,20,360,20.0,Suburban,Real Estate,Approved
NV0001647,Male,Married,0,Bachelor's Degree,Freelancer,2-5 years,Retail,55899,58000,12000,500,Good (670-739),705,None,0,5,HELOC,Debt Consolidation,30,360,25.0,Semiurban,Real Estate,Approved
NV0001648,Female,Married,2,Associate Degree,Self-Employed,2-5 years,Legal,94967,42000,3000,3000,Good (670-739),705,None,0,20,Home Refinance,Debt Consolidation,100,360,10.0,Semiurban,Vehicle,Approved
NV0001649,Female,Married,2,Associate Degree,Self-Employed,<6 months,Other,65449,80000,0,0,Very Good (740-799),770,None,2,65,Business Loan,Home Improvement,250,360,25.0,Urban,Business Assets,Approved
NV0001650,Female,Widowed,1,Bachelor's Degree,Full-time Employee,5-10 years,Education,208290,0,0,1500,Exceptional (800-850),825,None,0,20,Home Purchase,Medical,40,180,20.0,Rural,Vehicle,Approved
NV0001651,Male,Married,2,High School,Full-time Employee,2-5 years,Retail,34144,42000,0,500,Good (670-739),705,None,0,5,Auto Loan,Vacation Home,400,180,25.0,Urban,Investment Portfolio,Approved
NV0001652,Male,Married,2,High School,Full-time Employee,5-10 years,Education,147471,0,0,1500,Very Good (740-799),770,None,1,5,Auto Loan,Investment Property,30,360,0.0,Suburban,Vehicle,Approved
NV0001653,Male,Domestic Partnership,0,High School,Full-time Employee,6-12 months,Construction,45287,0,0,200,Fair (580-669),625,None,3,45,Home Purchase,Investment Property,150,360,20.0,Urban,Investment Portfolio,Approved
NV0001654,Male,Single,0,Master's Degree,Full-time Employee,1-2 years,Construction,41863,0,0,200,Fair (580-669),625,None,4,45,Business Loan,Major Purchase,150,180,25.0,Urban,Business Assets,Rejected
NV0001655,Male,Single,0,Master's Degree,Self-Employed,10+ years,Finance,66305,0,3000,1000,Exceptional (800-850),825,None,0,5,Home Refinance,Primary Residence,30,84,3.5,Urban,Real Estate,Approved
